NU_INSCRICAO,NU_NOTA_MT
893adc250ec2d94bf7fee352c7c17cb765d333b6,0.6383435935209816
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,420.7119599699935
21e7c065af2be78876ed12d2efa20420080f6275,0.6383435935209816
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,499.6442813453943
972908d6e89a97159ccb1dd1d4892cb970cae6a2,459.6089069111017
685b9a65ae48916267ab7503f8f55a3a466abd77,457.1901855579527
8064c6c452997eb96ae79e2d5d3c348581e78b14,410.544708780906
8605485ed65313a27e96f467456f1a53f1107500,444.978044941433
768fc57d371dec37913eb51f11818650d83b7e63,629.9276464765077
9ddd5a166c6c32e390e4f439437e444546df1187,0.6383435935209816
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,467.95607107464116
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,469.48145905941414
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,440.3952585196743
689b58e47a677df619a3ff52d548b7248d7659ae,432.37913079254116
0a80c4d2e908eaa854b6c500ea28ae09e491a823,413.53308041487486
b0d03f4d46aa50849796dd95473755112c1fe26b,474.9267795892482
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,523.6171243828369
fd4666997792a70aa3116ea109dd8b756f5b2135,491.97774171446684
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,489.75802408459896
28f15b94a9475a6ee13da565eca0c6afd162c4b8,0.6383435935209816
1bceec9f2b9439b2ba4733e3527da7d5063df496,455.9345575285421
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,463.333498389599
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,0.6383435935209816
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,0.6383435935209816
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,0.6383435935209816
fc0624bcc7e605b2d20a3a16857675498491654e,432.5967545250619
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,453.04322552323475
6860ba98c2c65893de299e4755087d5d6b6a6033,602.9447654660149
70130a38cbf5e620b6ab5122bd69566791902b7e,435.45814083870283
930383c9037251c38e40ad9843534cd98c91a0e7,436.6019932973243
4f2370175e8559143c43b30788b65260884ea2f9,0.6383435935209816
b82ad5b2113a68659252db9051093cc05087a38b,434.91148585848157
837c933e6e8b380e440024abe3eb4ce9a7ad6315,0.6383435935209816
478cf2c66a99d0106080fd93fff65c9a56b04453,571.2664585833783
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,444.8037850192432
1ebb9d6032291ece52576d2d08192d9b2b99f454,0.6383435935209816
d958d954eecd475a0531335ec908bdaba301921e,461.6331507309196
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,415.7534377427865
ec522885b9a426515641c1c67a5528e18f14bf5a,0.6383435935209816
69c2149031d76ac0451f02e2c9d0de205806a07a,430.09603368334155
3834a3cc23a38eccc9189e8bee7ee358b75fd635,0.6383435935209816
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,0.6383435935209816
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,0.6383435935209816
9374367408d6d3a00bd23fafb447f0fe9800b278,480.8824044162854
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,0.6383435935209816
c8cf85985775108a962f206bbc07f9b96edf577d,0.6383435935209816
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,584.2009123360807
22c4abf2162ac430458742f60e265835362dc7d3,479.6341243864187
e4220a05813204f233d232a847cf24d60fc460c0,412.35406561359713
bc94527b84d81f7092c3694e357b02eccad91f1d,455.6740883901269
66a58d3b1020e10bb366884a26853f1d267bf42a,665.8959736331681
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,573.0047056396111
d084e1c3d7146dbef3c6481a96359948bf91d7db,0.6383435935209816
9888d8f325173fc4f4bac14903ac7b770478e1a4,510.41271747498405
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,444.9131815785618
261b29785844821814715b52511dbe7bc6905168,738.4982135842812
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,0.6383435935209816
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,0.6383435935209816
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,0.6383435935209816
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,463.49632511233614
2aee59a8709e9bbf7de39903fe1172fd948e44c1,438.11502241403883
cf71722a9c4e583c4931ebc390cfe917e63e80c1,0.6383435935209816
77b20dfbf4075cf839105980792b7298380acabb,503.6928594470152
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,494.07222929273627
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,391.4462133557383
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,445.4119112493283
0e326387495f24745d2bc6110ac18f3580e56290,447.08222702009726
f94f945618e9047bdde48cc06cc7a6e0af719a37,0.6383435935209816
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,0.6383435935209816
3d4c1727853053cb5eb4d407b22396e314509d86,457.0329704549601
580063acdd223dad07639900466c199c7ec6de6f,436.69384648931094
265f10f7456631dec2915feb97ca6b706d8afb34,417.72127996563773
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,479.7527336733374
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,525.3347158554764
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,427.1485763439149
6d599c950879cc9667cc49f0bc52ba4868387962,426.0667041203256
7ff56884aabc69f1d8b14577a6407ac705d35620,0.6383435935209816
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,442.45746822231655
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,468.652574097789
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,423.4950526394135
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,0.6383435935209816
424bdb568028c00e963fc710f7a31107978feb84,559.6433857225975
9fc249e4d6dece656c8796d34208d45dc535c3a7,475.31647323588135
827c808e5a3d17b81cd7cb9434f92b276416a39e,549.4578184097292
3b14b7a79a33800100b57153088a4658c2979c57,0.6383435935209816
5916e2530308e5ce4602179367a5372a5f5135e2,447.7420087857187
a5880689fa0d7e2b80596a17c3f6a9e85439d398,0.6383435935209816
c8cf5c4159c454809b801ea438db3974e8242c7b,457.47070407431096
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,404.93087782612525
19b8b06263c22bc148bd3e79ced71751b0462f67,496.0358095721928
68043cf6df7116c4fbe9e8c461155a79d1149997,473.41728822825684
ffbf2b9497516c22da904a5736fef527ba8b868f,0.6383435935209816
5001def5a54c7352a7f5efe6ca553cddeca44e73,0.6383435935209816
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,594.3073703516513
c69d18e6e6b386e2e1592648d9e2366de5f64c06,0.6383435935209816
c57a918711e5f9909c06865804a1cc13ccb38936,452.71467413467946
d43c8bc37d22f63102d62317b61cbcdb1331054c,441.6535381766712
373440621611720645f51dbbada979c89bb14cd9,482.6236779824614
6cb9ea06bba586157fee26eb9d3642894fd55b43,-29.120533983261094
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,449.8964511671593
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,452.0037794508525
36f872f6120d768d0659a8dc67903c0ebf85f7e1,476.53608071714467
6eac66cd9ec970d8887a7df2ed69c132b8049521,437.52637749549467
194268c39d944ac4b3930c2c0bd8342c15773ad0,440.75992354433697
32ecd1831c2972d2e350967d4c96614030d9c2e6,484.06680662969904
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,530.187303048853
9f9fc9c670143177022b7ea79292186768fb3849,0.6383435935209816
fe8333dd7a48c2c6da19394b93e6413b2d969588,460.9400900003135
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,609.4243315066509
e7155d360d9614f96d8f28af8cebee412228e753,604.3110482482313
8bc5a02113c1d872fd3d7c745df40e622400e51a,428.39118617032767
2900ff93d1f83e953e0b7abdfa3fb081366c967c,465.7610512287093
e3674c21fa2357713f79e3e228580d7a772c62ca,596.7883652614918
7c8d53c9ecdb67403aa3a048a3d91f076934b160,551.8229064235651
406d38e4421757935a3e7898f767a98c306e4015,0.6383435935209816
9aa4a411cd914b73b9d2843d50f7796dad1c0969,0.6383435935209816
061ec45bddd19204b4ed9e1cc794b116aaffcd97,539.648145622214
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,497.3811227584811
0cae68bb07813f6be4f476c21d699c697cb479d9,546.9966508506096
1ab6ff506119fe0fb2b17147c7019e7419a4be14,476.8139376909367
83400bcebb04d1605ad7d37568b1bf4bde04b494,96.6611580088999
54899865c8bed8eb4d54c8d4c8ae09a30864290c,501.42425315375186
63e7e834e16f11029f62736780b3a101cac5e5f8,0.6383435935209816
dc7a06efb8feb5e397b1d57d5478e2965322e80e,448.5238192011496
625786c698ec763a4dbba2978876dacf605d42c8,0.6383435935209816
8ba8d9f7e4d980b58556226d906e2236659cda4f,0.6383435935209816
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,464.61579385128596
ef52f1830fe4acb0d7ce223353a239b3fac81925,434.9068143742276
873ca0475258c0454ff969ff7f8b779c30729f48,545.4019516932525
43d7bd465f67853f09b8ea211afa8cba29d6452a,446.45248060866487
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,-60.68228574743405
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,528.6691645460791
49a9e7f2baa21147daed25a03be27ef0d785cdaf,0.6383435935209816
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,452.0177424925193
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,437.35190371356924
97854c6bc17f30f476dc404dc3e74bda38afb8ba,460.30372731163317
c57e5c73a18d895c0d10f18f4ca74d5073c16698,542.3991507417078
2ed840bcb61092680e034399b5b638d6492e146e,453.240474557623
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,455.3803867878352
1a4a30ccca625947b0d2a60f25702e8066320f5c,419.4465092954764
291eda98ff5f826d1adeec3ce1efc385ece76e7c,0.6383435935209816
a976f1e8f9ba929071999ca384edb2f2bd0e0026,0.6383435935209816
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,0.6383435935209816
601eb56c4870e7f3ce567bef879997434fab6978,475.47905100519813
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,428.932907079398
8d2007f35400585b1a23535658a56e3f56deae16,504.5547172517861
504fb778c3000f0f74c49d28a157ef535df7b26e,0.6383435935209816
41486a1936312d298dd64860a5d146bbe6e1f6ad,498.1242530628777
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,561.0702170544283
eaf79174460e09e7653d588de06f97e1bbd42138,0.6383435935209816
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,423.8306663125805
2181b6cd1a507e4be28b56bc22a49fc0c508891f,562.1395110319787
5cf539ec5fbefdd7e36c73555623aef55261b30a,0.6383435935209816
cfcaab878786f9216a4d8433f2a46bad9276aee4,0.6383435935209816
1b24de7ad1184ad4a97f373e876b96eea61c6b17,0.6383435935209816
c261830482fb017b2cca67da0781f4b8b8d83187,0.6383435935209816
62add403579d50fbee420593bd16447b10679b89,441.1445429852282
d8e056958f364d9b9abc8cd7d7e464341655e324,433.6323116178401
e00b16108ae0577000f16ced5a92205b35879b17,460.5867802644676
578b34d9c52218727f025eeeb7e9ece099e7962e,0.6383435935209816
91011d06f4c11199a3ae872aacadadd7d5d75f1c,634.5995280836079
139838127162e6aa92bebbc5651e0472286a0619,485.8492599599993
3c4914af467ac58e125a45a078ab6cd43e13b655,0.6383435935209816
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,589.1998705462964
df7d7db821755b6e9a024a3cebe06b8155d9c708,476.37907941121136
8134453bc66345ba09033fc2118df694fa6a5299,470.4184405063802
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,0.6383435935209816
b04d55df23021bca201b74ffe2e63ea7f2449877,429.7150381470574
3f318550fb1494cc6160d1e031ae29ac2fc065aa,449.40603102225924
ef77de8ef635260390a3261262869ca5c6135f59,458.79755316659856
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,519.2394529722104
c7cc0461b2c741ae81ee815a975dc6b9e514875c,456.40206269936465
73274817307e9baf478abdd2e6e73bab0ab26ecc,452.84032889609557
af6c4e9ec5b12de767977306416bd0d9447d310d,461.86661173657257
7b309e8114f95274ac95aad6697df953fce1d861,452.4529276326852
354a476d6cc00db02bbe4bacbebe0298c14b9926,433.66631084570633
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,490.6314819223672
adcb305091a3f8b4a9771362caaae7d2b39465c2,0.6383435935209816
3b08ec5615162eeef39ddf97c305601f8d6be53c,511.07893212453797
dd8bf6ed8a7291b0bac35478a7d4812939478898,687.1162866756221
298c9c61c87385c00c8eaa4192d153a8d059e411,535.236327501441
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,437.46828609184684
64449fe7c928f02f796c5b0d527c681b537f7859,444.39690106659367
bfaa66d24544cca4105e4364d9228bb8dc61c14a,428.6068233452112
62d6fdccdcae41351a63bcd346eb65178c0481f1,0.6383435935209816
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,572.0034171879955
f0d08da594cee151c351acda8e05cedb7aa8f2e6,422.8067732101876
cd2030092aacaa9580845fc92189ad3bc1a88129,494.4240094281833
1372e1ae0bd729de3f59baae76f62b02b73b21ac,674.358577037431
3a74629fd3af085f644ada2fd31359de263dc95d,473.17006977952536
c5c4d066740c70017879a186e3df0b148edb1785,528.4105073198606
93622845055ef268067ee6964763aff9683e8360,444.74968680333836
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,0.6383435935209816
7e760b93b2a189673c81aff7015aca45b4f50f3e,408.9871627289312
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,436.7696177545446
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,441.87510505185287
04013eb3b9f5e047e3c384cbc124d6be434890c1,437.18832000485475
da0d4b43fd0c5896ab67944d72aa269aa842668e,0.6383435935209816
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,465.19737012956244
bf751d79db8096cf876ac75002003bf2a7da2035,497.4611992210628
6e85f5878fde0da41bcbdeb1050e561c334bc31f,0.6383435935209816
726af52ecc5309864376cfbb79843e4d9bc67eb0,470.13436359351357
cdad5bfc0354572880fa799d9a0af784137de4a0,442.9927072303613
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,590.6308762592454
9cb5797ed8f7ede425ba307f769774b42460774c,467.84215009026224
ac75c3f733f769455017ffdcf9b4ef75af3f853b,432.30298423262167
8c408798149631973f52a14f363b604349f3425d,0.6383435935209816
b2994317d9802cb04c018f57f863aaa6fae7a2b7,452.61607822571744
0f1c44bdb576aa13a22627c4415521e2a68398e9,454.76609057806473
b04c28955fd0f07bf69fc01d69aed8d166814b31,544.2583273609649
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,0.6383435935209816
fa2603e1077c05493a48a74c6365a8d938b9bb58,0.6383435935209816
0432abb93e94758393c78d674c53761c8e7547b2,524.3843156224732
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,0.6383435935209816
40e4c903604e672a031abf55a0e9d0be2499e19d,0.6383435935209816
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,0.6383435935209816
ae275ec587fa99cbc535a14b099e9a53418ad6f5,0.6383435935209816
a40bcb038126e8fcc18613587d349c451b17495e,446.90196945099655
9b19bbaedd6ecaef988bef930c5793119b19dc00,0.6383435935209816
62d3a19afc54c1410e6e771ea29b909f8796cdcc,451.060035627636
d20057efa140f475a2ab2abe27411b82e8da0e5e,430.85593200899467
96e1a9ae54f3094c2837def24b35651fd65b7683,415.9395841151351
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,0.6383435935209816
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,469.8682492924209
f97828327a4314a4678a907d32d289e43235a80f,434.2894653023055
46ef075a91ce3096159d24ef137e502955a2e92a,733.8685574720449
525cdb6a9a5f67818cf00847195ba88f8fe91978,451.20404305222337
0fd2ebb2cba41467a2f1f064879e27c14671db11,455.7752895285195
1a4a64788e42e62aebaf976e118e4312f271be20,473.22902462059545
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-25.593128258973497
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,0.6383435935209816
fb888df8e882e6c0d8422fbd16748fe087fba56a,487.36460036602335
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,434.66129452801846
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,0.6383435935209816
d920d310fa85f5d607cddd3f366d1fb4901372da,449.5717977747517
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,421.741766653776
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,464.94413662754715
ba01e15e5a2f24d0dd9b724618655a329ad61213,0.6383435935209816
dbeac2f05498472ec708163898309999efef03f2,417.60042866732243
31782322f561ad5f596f6ae148c8204fad23705f,0.6383435935209816
bfd9561d59f723b856dbcc1ce674e11bba238a99,457.5666305863347
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,457.66568109160727
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,423.26637314183654
825b9a5eb0d8725082051b41e082aed01dc9be7e,524.8026569269736
67d77c90ad21e26bfc94677547f6910b01dc1d32,473.91449966369584
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,0.6383435935209816
74271d115ce6ed32aa2aa834385200a606c62bce,430.2944485617794
6efd349903f7b391b6f920cc76de7b507258a8c9,21.181089443092166
e85ffa10d21d03b9b4e925b5808dde341be4a62e,471.29528154152615
c0934de7b64b1ea909ce77c97580606e18936874,512.4220003555453
f81906feca10f1eeb5153e9f662a06040dc795c9,474.2315491694707
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,0.6383435935209816
2ad02e38865830766bb87531dcb154852364eb39,0.6383435935209816
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,0.6383435935209816
f986cc713f62755c8e4e47a388f9775fe2f46b40,440.7879729710881
143481c553f2f07d71a7b02d4364cf716eb213c3,495.14986602088567
7c2c0ca131808098924fa3305efe67029c95e527,442.35140943308915
862074b9b6dcb5e90476279725b9d0aa991f1e86,608.2689197220883
a5873b09206a34e65ff84c5d12d27998701220b4,437.1209546659772
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,619.6578356789481
cd532929efcd6be773ba62fc83c631a77eb24e94,427.8546602438137
64a70bc39c408304ecb8e572765315a3896ff833,444.7980012240941
5573caf7f47589820461e64565f85c11bf9f122b,424.9099028738985
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,717.6080325275517
e7f989fad23aa525007003e7d1382ae56c9947f5,444.79231717359835
44b8f6f734d554fec0da2e60da8d27868798c802,473.9848804607706
ae0ce3518210a23804d30a83c92f5c2da6fe1382,451.3492040235383
34d6082a74330b3f5bc565fc573674afaa03f661,546.5023948011709
d25c087f96c3997d6328b953d4a710d27ef5838a,479.86055867749343
0e916480daf872f3cfd63c9decda513616804b6a,451.74856846991406
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,471.7735134298396
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,0.6383435935209816
e447d3f2d58677fd267d7a03f501ef642a1d4e06,588.0332740806523
fbe1950b1a096572f21ea11345473fefcba6c84c,0.6383435935209816
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,0.6383435935209816
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,0.6383435935209816
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,0.6383435935209816
48bb95f95bf1597bd67366fb50610ada3df98863,0.6383435935209816
51ae593280f360e68b5400abcbb0d37f1ecade71,411.5479942204598
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,462.4506201410198
d306f972ccb66cdd4b336af47af14e1bf8240cec,600.2699323357814
8a1a696322f3f7e0861982fbca06cdbb039832d9,547.4377538684467
6058199e6bda1e0af51a1186b65ff76d4fe4035c,0.6383435935209816
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,660.4049287765712
31a4df5d818242efa0d50309c9bd5e503d3811fe,453.61390208049016
89c71043264315c4e0eea0f8775363a12dc82061,430.8809768043838
81d76646552b14b85adb5d258e5a135fd7ddb86a,452.4138088334859
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,526.417458961028
b63eff83ebc02e1bc7a73477edda3b76a05571b6,569.2724867862238
c4a3b96cff4393b06246604527f1a558ad8b66b3,488.24722153540284
dc284de80ad0db4a78bee253f995f0920e340cfa,588.2871591784696
45eab0d008b4971810ca4b2d7b735916d9991a9a,466.73496432889016
982fd0566d5924b506fe1477fda3513984c4c702,0.6383435935209816
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,447.9578339492096
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,492.6734920304893
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,419.9809146741921
8cadd025151167286941b7d4f113e0335e046bbb,693.5096932590949
412696b14eed4da0a81260862fbe1855d8fc75a1,0.6383435935209816
6629196865947bb489338e3fa1c9f0e56614ee72,0.6383435935209816
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,0.6383435935209816
bff7d200b32aa005540af908fb325a46ca9bb742,607.0562968176254
22a2734a900eec40dd32ef379894cfafe40c63c6,0.6383435935209816
edfe4f7961749b29d0bcb06933f1a8710846e116,488.10575429106916
5d42040f9935aff1dabc32c4f5a578148138e1af,479.4203887168855
bd01964e27b0e530ca458b382b07493aeb48a2ef,455.80973158657804
6588cdc7aef843b1775104bc38017bb3f808c7bc,0.6383435935209816
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,461.698909280246
1d705b7b461dfd626645d5df319ab733c1c1ca73,437.16956214811296
106b58912414f794e754883865bf6e4cf68adfbc,500.5173259973509
308f5a51e95317261a7d66fa83feaf3504542cbe,431.4714953529162
973c923e39db780e329a64c6049dc85d9be17978,445.1604857175784
19dd82f8d74cf3f076d24e9985dae14d95a9318a,647.501516402254
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,650.1401489091144
7f9879b40a268318e2a969e73156aa9df7a48c13,547.3555994292078
3060b85e8d3e20b11f4391e64c6f916cede388c5,0.6383435935209816
866d7784ed1380003929da44f965aef9339702f9,466.309141239909
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,453.98403166792394
032ef02de121b7ab5f2ee4ffab719f464050f862,419.64966465106244
68040110ffe6ecacbbff5e21086c8c416132a22c,510.92273310110176
f66562b958e6349449b87fea0a01fab214f6ec8b,450.24595665761404
beefc7a89a2d9882e5983d80e356f8b7c23994f7,417.55738014562957
82d7709a8445664e93038482fbfee478e8a40273,441.0291153874894
e3929d32c498f8e45ae326017cf7c60308880d94,0.6383435935209816
9da35674034a0a1373298436fdfb2f1d840a6da2,0.6383435935209816
6d980e58439452168c46e569c5671e7820d0800b,478.5572989992656
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,420.76980479604475
2f8e05c2d702db25093589b14295ab88abf009e0,426.63423059773424
407861b22074fd4b864404e8ef0942947c9ec7d7,446.98872629238025
d426e04457c4fc8b4068a7da6805a7ab8e07224d,0.6383435935209816
70aa6679bdb9627324f6626534a7709cdcbdb0f8,454.75480130805556
f5c04dc290d6706af8214800e25be19129dc9f7b,404.6825334083044
cd20ace0b8fb57cecb028764042f1c7851d39507,445.1621440798736
eb5f0ef501357740c2ac626bf1ce233475aa47af,-3.5359442545415165
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,416.9248206269667
383f9cdf1c3d46a2cd312345792cf74f15e4b746,0.6383435935209816
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,458.4376347277184
fe23ba819708fa369addcf9e6dcc7657cab3a96a,444.3157240833718
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,483.43240844262385
c4e415962974bee4963519523194e05c3638dd39,619.5356604662217
d50835b7ccba559c85daac789b52a4dd31e98eb9,0.6383435935209816
b0e8139fa43e8c764878dcd69f3548d74353d838,543.9686359273991
e023d054a9a69d221946660afd3b8cabfcd05230,480.2824940796727
9284a89fdbdd88fe9877dad42e9984e7e2484e20,578.3877299462331
f4c4cee74ce9ede036564ef9b80aba39c768e126,450.260832777287
b1b16d232ac65293996ef45fcac75a0fca3e7325,0.6383435935209816
b8fb9eb73a9f599896d49678bdab39e07479b2ba,441.15331041423764
c04b0546f83b9eb90d11ca7597181b9ef956a80a,438.37081241792026
bee771ff249f080561ad1b67c3a0050a3ab89b32,452.39663246421094
b1cb99c8b63b442384c0af490ca27366e5a91489,0.6383435935209816
809ec35d37a181001a42e6340709505e78a2c577,488.91414666395957
67da0b704f0c6cc6037509ab516aaaf58fd950b0,435.3629142139716
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,0.6383435935209816
4617bca8992d06315c5592eb69d2493ac7ddf543,420.2686385764736
60290f6053f0e9a625bc9d2f699ca507e8985292,451.5613793926281
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,463.1847392165078
89d16717c0a898a0955477e778e309036aa6e584,452.450513381592
151d112bc6f05c1069b4b743f73f92a08826741e,444.7937149767661
a90416a3b247048aaff99c5f2f88a45e2dc20046,423.4604351379932
4dff8608a5941c894c2f71aae910da722b5b2b2d,458.2222549846994
67833093fd0fde740199378acf55c33de750736f,443.27707627109083
23c6b7ea47102c0ba28ac805a03304d515494ecd,533.6353796139832
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,465.11492602178083
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,423.44642840317954
68b155dada9a40aafaaa7714e063a432dd8275d6,440.9870744390226
bd21086734939a7c2bc239854d12d7b8b2009fd6,0.6383435935209816
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,436.7386887609717
04df4468d9913083f7984969a8b2892f210b4193,450.0073055168501
cc2a0d12abf9b0917d668bec85e91fafddac7c45,519.818352364554
3c5e07f1980f7cd16cd801e5f1b4f02825274201,417.8831300559439
e9b1849607e9d8ab47b7fc39be369805313dda59,415.8155084684718
f4908c99ff49fb68410ac0d479e7def865dbff16,416.5622426427676
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,457.14072136917326
8919315667eed33ef7df11b0dcfc40d6d69163b8,32.99799074397342
0adec45c06749fe632ed2304c345b14418d15871,494.20878276480977
95a22a438d6ae5aae37830d6a7fc74e75fc981af,531.7364758255975
27584421ac81833fb4ccf564a6fcdd4ac2b698be,0.6383435935209816
e720fd525ae844a709b93fdb28f7914c48d8160d,477.66349569515756
24fa503c4c1225e71a37fe92b354c626e099cbb6,503.25608934302363
6af857c10637e8e60ee8723080d306cf45181a2f,0.6383435935209816
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,437.70876382973705
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,446.20041383341334
fe61cad7894d78b02178a3eb5ec99ffdb5351160,539.1198677354524
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,444.201185791715
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,523.8893799998513
3a9507cc35b592af5172dd8ebb28cc89827e3f68,445.36820203780155
132375a118767bda43cef7d17fb9ee7e3910fda6,0.6383435935209816
551f1885fa0f60bb05f612a39cafe53130ac961e,455.928664709056
399626499b7dfe518b8a4a57b801dae132f325db,0.6383435935209816
cc3750ac71c85cc688659b3eb20dc112738eb623,0.6383435935209816
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,0.6383435935209816
9c87e30e40e82eba487a7fb0b594eb881db74389,481.47640840316564
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,457.5172413806935
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,483.74727357063523
